spend,install,retention_d3,retention_d1,retention_d2,retention_d7,return_d1,return_d2,return_d3,return_d7,dau_d1,mau_d1,arpdau_d1,act_sess_d1,dau_d2,mau_d2,arpdau_d2,act_sess_d2,dau_d3,mau_d3,arpdau_d3,act_sess_d3,dau_d7,mau_d7,arpdau_d7,act_sess_d7,cpi_d1,cpi_d2,cpi_d3,cpi_d7,cpc_d1,cpc_d2,cpc_d3,cpc_d7,roas
-0.9948079470198676,-0.9806143223864744,-0.4480628605168733,-0.006653949221056443,-0.3510866603079438,-0.6520472816460008,-0.9939845392133184,-0.9928128444930141,-0.9920123951724946,-0.9892236009249452,-0.9777702930279556,-0.9472223042966972,-0.8925110132158589,-0.9649908086429952,-0.9822075424548288,-0.9475898666256952,-0.8726872246696036,-0.9723462050845362,-0.9818729017047121,-0.9482079859120806,-0.9063876651982379,-0.9706931858402648,-0.9791001640608872,-0.9492716711085372,-0.933920704845815,-0.9680172357682244,-0.9415846899642668,-0.939878307090313,-0.9411661615251806,-0.93926726046976,-0.9561363224018492,-0.9516195328794124,-0.9676374797618288,-0.9629707004464804,0
-0.9966887417218544,-0.9966362751172878,-0.3759341818047284,0.005415479669983903,-0.29966424950978565,-0.4140691479521994,-0.9992192189140264,-0.99895839062429,-0.9986920922936392,-0.9973137914378016,-0.9946544399656668,-0.9928012149648688,-0.7125550660792952,-0.993799252135888,-0.9949586588294091,-0.9926936645727826,-0.7044052863436123,-0.9944193269222992,-0.9952411477743128,-0.9925861141806964,-0.6993392070484581,-0.9946373159465904,-0.9948717391540542,-0.9922421893005088,-0.6784140969162995,-0.9938832125728059,-0.7360154965882407,-0.7525557814956488,-0.7516520856712909,-0.7412140347615197,-0.9703263424295728,-0.9616825734368436,-0.9555487479202291,-0.9596251279384392,0
-0.981139072847682,-0.9527308134903072,-0.4231756764395689,0.047116985727460266,-0.2608622797624527,-0.6545763137536118,-0.9999074576684592,-0.9995579429776632,-0.9994996556564408,-0.9986059167310318,-0.923145623051098,-0.8319873776023354,-0.8696035242290748,-0.8400761652110315,-0.9278697074066428,-0.8309296017680812,-0.863215859030837,-0.8533550089910844,-0.9268136333510796,-0.8305242195209871,-0.8733480176211453,-0.8544233862938824,-0.9150838231619204,-0.8253937112567441,-0.8907488986784141,-0.8300455889766879,-0.9115126439399136,-0.906634190057499,-0.9085870748299352,-0.9067115030881449,-0.9415011603735812,-0.9411219719036992,-0.9510751854840348,-0.9507244826571964,0
-0.9979145695364241,-0.9956625652828184,-0.2781966636715241,0.2251582216666017,0.02381626753135136,-0.4795386178067742,-0.9996267519076394,-0.9993559998278282,-0.9985261079373582,-0.9984268102547424,-0.991529677636654,-0.9862950071798752,-0.9425110132158592,-0.9916224430099276,-0.9918643183867708,-0.9865881115451208,-0.9158590308370044,-0.992502872178708,-0.9921163854453005,-0.9870183131134656,-0.9343612334801762,-0.9927570643271746,-0.9914644878801376,-0.9877392553021752,-0.9495594713656388,-0.9927516723725102,-0.8541282556217942,-0.8494804936261058,-0.826259115513528,-0.8334030937932175,-0.9256587892904432,-0.9116685893738858,-0.9250040992698996,-0.9108179085913579,0
-0.9977271523178808,-0.9904399398070284,-0.3953937694070072,0.2186755312514359,-0.16871253996284352,-0.7168074529472392,-0.9967105624995516,-0.9961574606575528,-0.9951256256172478,-0.9940570546191058,-0.9541194493638566,-0.8613935457946024,-0.8640969162995594,-0.9726897496245852,-0.9497300057584284,-0.8627113335657682,-0.917180616740088,-0.969038626037518,-0.9508947294081856,-0.8645881470012942,-0.9618942731277532,-0.9679725595724334,-0.9459837677506274,-0.8649320718814818,-0.9438325991189428,-0.9658519808308308,-0.934409853115753,-0.9340351621330001,-0.9417781029558592,-0.935206695877194,-0.9559370494098892,-0.9772551415532692,-0.9711838519584556,-0.9735713179838996,0
-0.9813701986754968,-0.9765424448968753,-0.14601429172725178,0.4061591222162699,-0.017831177776077126,-0.4812624359072472,-0.9928444989920776,-0.9844207555471596,-0.9791610272437928,-0.9626172621339256,-0.9920033898673388,-0.9880099040910516,-0.9577092511013215,-0.9938562527994836,-0.9918903942893772,-0.9876600698486612,-0.96431718061674,-0.9939363618402124,-0.9919208161757516,-0.9874390597022864,-0.9718061674008812,-0.994066539031397,-0.9910820413085756,-0.9861685468287408,-0.8519823788546256,-0.993487289044588,-0.7975294956742869,-0.7805361892530001,-0.8147077292221834,-0.7879624620928454,-0.8719182304984071,-0.8750583847941841,-0.928599534014298,-0.9469056885656132,0
-0.9944271523178808,-0.9763654067451536,-0.4281467840015821,0.21976195184654168,-0.16243140356948627,-0.6574627972511989,-0.9952506892849372,-0.9922508351526949,-0.9905113920327508,-0.9868593177214978,-0.9622638229446212,-0.927641041702369,-0.96784140969163,-0.9460219121334772,-0.9590695248753246,-0.92764340544725,-0.9700440528634359,-0.9414233450839432,-0.9577787676963028,-0.9271517465119988,-0.9715859030837004,-0.9348197411784732,-0.9646323840980454,-0.9279826028376758,-0.9704845814977974,-0.9465541750867816,-0.945049534876912,-0.9466342885255944,-0.9455754474155073,-0.9476507855012656,-0.9536807635890509,-0.9520296056507463,-0.9540060772208536,-0.9569996762745896,0
-0.9863576158940396,-0.9404266619456492,-0.3914697945270331,0.1958710112678725,-0.1561849019979168,-0.6703259634504308,-0.9929390440161936,-0.9901423286711448,-0.9884820367443272,-0.9836404826070634,-0.9453492541205358,-0.8771041761462686,-0.9724669603524227,-0.922284216862876,-0.94060778582992,-0.8761941343670777,-0.9812775330396476,-0.91028557717601,-0.9322330751094644,-0.8745406948228078,-0.9814977973568282,-0.8958474631431013,-0.9393604884885756,-0.8724487806031095,-0.9832599118942732,-0.90984189633505,-0.9577744366121456,-0.96247846374237,-0.9664448152541336,-0.9668769587817416,-0.9660830058188036,-0.9682689030873659,-0.9680785404350536,-0.9702288235255304,0
-0.9976728476821192,-0.9969018323448704,-0.460602886405959,0.29347067039106145,-0.3577746741154563,-0.7690875232774674,-0.9986198459062572,-0.9979765033346326,-0.9978213394964454,-0.9974464772936508,-0.997383717771814,-0.9943778328005058,-0.7297356828193833,-0.9890782106875474,-0.9970708069405358,-0.9943045567091944,-0.6370044052863435,-0.9883487562493718,-0.9970794989080716,-0.9942407355974068,-0.6524229074889867,-0.9873797449682472,-0.9970534230054652,-0.994336467265088,-0.7096916299559469,-0.9885605830397608,-0.7628359065588574,-0.7593757906500586,-0.7907933066095041,-0.7702328283354702,-0.9145315576601262,-0.9264811980342086,-0.9098916092323956,-0.9258447934695532,0
-0.9980761589403974,-0.9938921837656016,-0.6825922037668879,0.03237442665566848,-0.5280048242160649,-0.6890333445815056,-0.9981445501653566,-0.9972755310423328,-0.9971194405851928,-0.9963686998878492,-0.9853714186377514,-0.9729871234997608,-0.9548458149779736,-0.9770325839671768,-0.98577994111192,-0.972640834874692,-0.9603524229074888,-0.9739684131592964,-0.9890090070513586,-0.9727412940321352,-0.9187224669603524,-0.9803501766442864,-0.9886482903986352,-0.9737754324175792,-0.940748898678414,-0.9804572454583372,-0.9229522453886784,-0.9217280054816024,-0.9293341181878092,-0.9223168222149876,-0.9534499879865712,-0.9706388973526964,-0.9782197903110396,-0.9662829954894964,0
-0.998433119205298,-0.9971673895724528,-0.2618016759776535,0.14951117318435747,-0.056145251396648166,-0.2618016759776535,-0.9989244046323774,-0.9987276027231836,-0.9986254654018416,-0.9968428597732594,-0.9944588706961178,-0.9917800771762704,-0.7759911894273128,-0.9928795387259812,-0.9942415715077304,-0.9917800771762704,-0.871806167400881,-0.9928957145899746,-0.994545790371473,-0.9918214427116882,-0.8433920704845814,-0.9931899612588058,-0.9946283640630602,-0.9922788273461646,-0.8552863436123348,-0.9937199133743968,-0.8321565866752044,-0.8576661968746631,-0.8333420602738145,-0.8657037068019424,-0.9872449842502372,-0.9812919679008352,-0.9770955584883504,-0.9830254977670434,0
-0.9940066225165562,-0.9942462600690448,-0.18639432029795155,0.2763326350093107,-0.0321520018621978,-0.32349860335195524,-0.9975665491753688,-0.9967041359487502,-0.9958599561918472,-0.9929431988560142,-0.9882310759569312,-0.9894896083865669,-0.8638766519823788,-0.9698273919770024,-0.9882441139082344,-0.9891610478481058,-0.9154185022026432,-0.9685556609554312,-0.9888003998305066,-0.9889577657883384,-0.8795154185022026,-0.9717423061621184,-0.9874748747813428,-0.9877995307966412,-0.9405286343612336,-0.9679625459423424,-0.7163484202415462,-0.7289914703853999,-0.7232352471004782,-0.7238291521302964,-0.9397289511713904,-0.9461265671165942,-0.951594636230882,-0.9435042175138691,0
-0.9925086092715232,-0.9690183234487032,-0.3898876918696099,-0.0998721999240656,-0.25361535228073984,-0.5576074944405272,-0.9951347124611716,-0.9942117402023496,-0.9933789787822196,-0.9907828316040432,-0.965983985049816,-0.94278082766527,-0.9894273127753304,-0.9178612734795556,-0.9676398048653287,-0.942855285629022,-0.9929515418502204,-0.9265731316588232,-0.9655320027379698,-0.94301365653605,-0.998898678414097,-0.9273711409491612,-0.9707167613728964,-0.9440371580695296,-0.9865638766519824,-0.9412508025346809,-0.9328584013364646,-0.9320978454342524,-0.9321281735174616,-0.9489823689403212,-0.9330401249285936,-0.9300590923768001,-0.9259270267231842,-0.9387343044362622,0
-0.9861033112582779,-0.9393644330353192,-0.4104395715753807,-0.04915837500029807,-0.29247020126514955,-0.6156571220108871,-0.9939465179453212,-0.9919501921389235,-0.990580380308331,-0.9855051388493664,-0.9340323123893132,-0.8727726136518086,-0.9775330396475772,-0.8917018202853808,-0.9489346907289301,-0.8725468760156716,-0.9753303964757708,-0.9184181853684688,-0.9434065993763512,-0.8726544264077578,-0.9991189427312775,-0.9158015467977374,-0.9356750942535228,-0.8713000005909362,-0.9852422907488988,-0.8998891183037219,-0.9677666106237628,-0.965987318272255,-0.9652855186227164,-0.9660568681941216,-0.9718972028888536,-0.968829199426173,-0.9660921714438394,-0.9697677009339524,0
-0.9966774834437088,-0.9954855271310968,-0.39406698433563336,0.1704800635337933,-0.1400208127943916,-0.6481131558768758,-0.9991336710610323,-0.9989165732076798,-0.9987815857499156,-0.998433147132742,-0.9919729679809646,-0.9878468056942614,-0.9363436123348018,-0.9926376710453192,-0.9922119970881907,-0.9880099040910516,-0.9854625550660792,-0.993390233860628,-0.9922945707797779,-0.9882202773854618,-0.951762114537445,-0.9932246238245056,-0.9922684948771716,-0.9887154819380344,-0.8993392070484582,-0.9933979366530058,-0.8296278105664375,-0.7959889251636006,-0.8354365485116505,-0.8608891003799046,-0.9014819046759605,-0.9110273166364481,-0.9112540451510724,-0.9112374329461708,0
-0.9976920529801324,-0.9940692219173232,-0.3273477877692468,0.20383966181698687,-0.2426657305888327,-0.6198858034834045,-0.9977508267832332,-0.997003702888899,-0.9963061381630706,-0.9868429075987536,-0.9666402285987462,-0.9298783262322498,-0.9030837004405288,-0.9773869124165548,-0.966714110322798,-0.9306500889359012,-0.9757709251101322,-0.9774138721898772,-0.9644933126174774,-0.9315400388836031,-0.9367841409691632,-0.9775255626793548,-0.96085572420387,-0.9332076608971592,-0.9244493392070484,-0.9716190614840738,-0.9047294921471912,-0.8983578890783608,-0.9052878245699176,-0.8989853110087556,-0.9695853864181541,-0.9657695916007628,-0.9657203263140808,-0.9698731796269472,0
-0.9981827814569536,-0.9967247941931486,-0.11655682611731832,0.2613368540502794,0.09938241969273733,-0.2785112604748603,-0.9983651751489168,-0.9972769060252952,-0.9965852298134568,-0.9945674722074096,-0.9858581688197394,-0.9812921411392068,-0.8916299559471366,-0.9837571217129778,-0.9860493921055205,-0.9812283200274194,-0.9497797356828194,-0.9847030246169692,-0.9840936994100328,-0.9813405979092676,-0.8980176211453744,-0.9850496502739692,-0.9841154293288714,-0.9819067148082709,-0.8370044052863436,-0.983076194866782,-0.8603386474532753,-0.8498890134012768,-0.8518627852420271,-0.8508365554226839,-0.9748700758804136,-0.973093089674264,-0.9756918003381424,-0.9840098103935246,0
-0.9985966887417218,-0.9950429317517924,-0.07640394396731431,0.35332589844075724,-0.07640394396731431,-0.549106770616193,-0.9990820195271494,-0.9984413372486473,-0.997661781690966,-0.9969929421526732,-0.9846326013972336,-0.9752775922894642,-0.9746696035242288,-0.9890450886803228,-0.985149773465596,-0.9753555958705376,-0.9720264317180616,-0.9893416461868676,-0.9846717152511436,-0.9754324175791708,-0.9702643171806168,-0.9891290491172408,-0.984923782309673,-0.9762573645426448,-0.9625550660792952,-0.9892592263084252,-0.9329718364500604,-0.927381022171662,-0.9234398352924118,-0.9261868484038124,-0.9328615602050978,-0.9368736404080602,-0.9380702129714868,-0.9555874554381084,0
-0.998564238410596,-0.9916792068690804,-0.4867403467598617,0.10487402532248358,-0.24571226924483205,-0.679562808771885,-0.9977047050721328,-0.9966592098750079,-0.9952662325705964,-0.993407046369208,-0.9652321298579952,-0.9286290870626334,-0.9766519823788546,-0.9459988037563436,-0.9621682113017308,-0.9282638884785164,-0.9768722466960352,-0.9376743960336782,-0.9623377046686732,-0.9279566016439844,-0.9627753303964758,-0.9327823525945508,-0.9656015384782538,-0.9305709034823872,-0.9757709251101322,-0.9444590155600258,-0.9497059525096414,-0.9470797765477916,-0.9497039664453004,-0.9457182296664344,-0.9633942801589744,-0.9631449499626236,-0.9649501372767484,-0.971310434129103,0
